Order_ID,Product,Plant,Shift,Order_Date,Planned_Quantity,Unit_Cost,Customer,Status,Completion_Date,Actual_Quantity,Total_Cost
O111718,Widget B,Plant B,Night,2023-02-28,700,29.86,Customer3,Completed,2023-03-09,657,19618.02
O111719,Device P,Plant B,Evening,2023-11-14,838,41.73,Customer3,Delayed,2023-11-15,921,38433.329999999994
O111720,Device P,Plant C,Morning,2023-10-26,175,44.82,Customer3,Completed,2023-11-03,175,7843.5
O111721,Widget A,Plant A,Morning,2023-02-19,799,41.57,Customer4,Delayed,2023-02-25,661,27477.77
O111722,Widget A,Plant B,Morning,2023-08-30,233,33.4,Customer3,Completed,2023-09-06,202,6746.799999999999
O111723,Widget C,Plant A,Night,2023-04-30,802,31.44,Customer1,Delayed,2023-05-07,798,25089.120000000003
O111724,Widget C,Plant C,Evening,2023-12-24,322,25.85,Customer2,In Progress,2024-01-02,300,7755.0
O111725,Widget C,Plant A,Morning,2023-02-07,221,8.65,Customer4,Delayed,2023-02-15,202,1747.3000000000002
O111726,Widget C,Plant A,Night,2023-08-19,620,26.49,Customer5,Delayed,2023-08-21,613,16238.369999999999
O111727,Gadget Y,Plant C,Morning,2023-07-30,407,33.32,Customer4,In Progress,2023-08-06,381,12694.92
O111728,Gadget Y,Plant A,Morning,2023-10-10,572,25.36,Customer5,Delayed,2023-10-11,496,12578.56
O111729,Widget A,Plant B,Evening,2023-06-14,921,23.83,Customer2,Delayed,2023-06-20,830,19778.899999999998
O111730,Widget B,Plant B,Night,2023-09-20,823,15.63,Customer3,Completed,2023-09-29,802,12535.26
O111731,Device P,Plant B,Morning,2023-10-21,178,21.47,Customer5,Delayed,2023-10-24,187,4014.89
O111732,Device Q,Plant A,Morning,2023-07-28,921,14.18,Customer3,Delayed,2023-07-29,811,11499.98
O111733,Widget B,Plant B,Night,2023-06-06,227,8.51,Customer1,In Progress,2023-06-07,187,1591.37
O111734,Gadget X,Plant A,Night,2023-11-03,775,37.59,Customer5,Delayed,2023-11-11,870,32703.300000000003
O111735,Gadget Y,Plant A,Evening,2023-12-30,509,36.49,Customer3,In Progress,2024-01-06,444,16201.560000000001
O111736,Widget C,Plant A,Morning,2023-04-13,968,28.28,Customer2,Completed,2023-04-15,909,25706.52
O111737,Widget C,Plant A,Evening,2023-05-24,780,8.56,Customer2,Delayed,2023-05-26,880,7532.8
O111738,Gadget X,Plant C,Morning,2023-04-07,622,32.74,Customer2,Completed,2023-04-12,717,23474.58
O111739,Widget B,Plant B,Evening,2023-09-24,162,17.56,Customer5,Delayed,2023-10-03,163,2862.2799999999997
O111740,Widget C,Plant B,Morning,2023-12-18,510,47.71,Customer5,Completed,2023-12-24,495,23616.45
O111741,Widget B,Plant A,Night,2023-08-25,138,7.17,Customer5,Completed,2023-09-03,128,917.76
O111742,Device P,Plant C,Evening,2023-04-02,888,5.13,Customer2,In Progress,2023-04-07,957,4909.41
O111743,Gadget X,Plant A,Night,2023-05-28,728,42.46,Customer1,Completed,2023-05-30,821,34859.66
O111744,Device Q,Plant B,Morning,2023-01-29,238,15.44,Customer5,In Progress,2023-02-04,199,3072.56
O111745,Widget B,Plant B,Night,2023-01-16,913,35.15,Customer2,Delayed,2023-01-17,769,27030.35
O111746,Device P,Plant C,Evening,2023-12-16,514,20.7,Customer2,In Progress,2023-12-23,514,10639.8
O111747,Widget B,Plant A,Evening,2023-07-25,686,42.06,Customer1,Delayed,2023-08-03,716,30114.960000000003
O111748,Widget B,Plant C,Night,2023-08-04,918,43.41,Customer1,Delayed,2023-08-06,1065,46231.649999999994
O111749,Widget C,Plant A,Morning,2023-10-20,720,47.38,Customer3,Delayed,2023-10-25,781,37003.78
O111750,Widget A,Plant C,Evening,2023-11-29,747,22.34,Customer1,In Progress,2023-12-06,621,13873.14
O111751,Gadget Y,Plant B,Morning,2023-01-18,182,5.27,Customer4,Completed,2023-01-19,158,832.66
O111752,Widget B,Plant C,Evening,2023-11-23,579,11.48,Customer3,In Progress,2023-11-26,546,6268.08
O111753,Widget B,Plant B,Morning,2023-06-26,317,18.86,Customer2,In Progress,2023-06-29,274,5167.639999999999
O111754,Widget B,Plant B,Morning,2023-05-19,849,41.37,Customer3,Completed,2023-05-24,731,30241.469999999998
O111755,Widget A,Plant A,Night,2023-07-28,270,45.97,Customer5,Delayed,2023-07-31,249,11446.529999999999
O111756,Device P,Plant C,Morning,2023-01-19,984,14.46,Customer4,Completed,2023-01-28,1081,15631.26
O111757,Device Q,Plant C,Evening,2023-03-11,645,22.57,Customer1,Delayed,2023-03-17,651,14693.07
O111758,Device Q,Plant C,Night,2023-04-26,658,30.48,Customer2,In Progress,2023-04-27,681,20756.88
O111759,Gadget X,Plant C,Evening,2023-11-05,371,17.47,Customer4,Delayed,2023-11-13,315,5503.049999999999
O111760,Widget C,Plant A,Night,2023-01-10,836,20.43,Customer3,Delayed,2023-01-16,900,18387.0
O111761,Widget A,Plant A,Night,2023-09-14,262,40.41,Customer3,In Progress,2023-09-19,273,11031.929999999998
O111762,Device P,Plant A,Morning,2023-09-14,877,12.6,Customer2,In Progress,2023-09-21,908,11440.8
O111763,Widget B,Plant B,Morning,2023-02-16,327,29.26,Customer2,Completed,2023-02-17,316,9246.16
O111764,Device P,Plant B,Evening,2023-08-18,442,31.15,Customer4,Delayed,2023-08-26,419,13051.849999999999
O111765,Widget A,Plant B,Evening,2023-06-04,922,11.38,Customer1,In Progress,2023-06-06,900,10242.0
O111766,Widget A,Plant A,Morning,2023-06-02,224,36.6,Customer1,Delayed,2023-06-11,211,7722.6
O111767,Widget A,Plant B,Evening,2023-08-06,403,13.99,Customer3,Delayed,2023-08-07,424,5931.76
O111768,Gadget X,Plant C,Evening,2023-04-13,359,36.39,Customer4,In Progress,2023-04-14,346,12590.94
O111769,Gadget Y,Plant B,Morning,2023-06-13,886,22.97,Customer4,Completed,2023-06-17,810,18605.7
O111770,Widget C,Plant A,Night,2023-02-22,159,32.54,Customer5,Delayed,2023-02-27,146,4750.84
O111771,Gadget X,Plant A,Morning,2023-12-28,566,31.22,Customer2,Delayed,2024-01-05,596,18607.12
O111772,Gadget X,Plant A,Evening,2023-01-04,909,49.29,Customer1,In Progress,2023-01-08,707,34848.03
O111773,Gadget Y,Plant A,Night,2023-02-18,589,7.86,Customer4,Delayed,2023-02-21,583,4582.38
O111774,Gadget X,Plant C,Morning,2023-04-22,881,17.51,Customer2,In Progress,2023-04-23,753,13185.03
O111775,Widget A,Plant B,Night,2023-07-16,132,31.54,Customer3,In Progress,2023-07-19,131,4131.74
O111776,Widget A,Plant B,Evening,2023-06-19,531,39.06,Customer1,Completed,2023-06-28,513,20037.780000000002
O111777,Device P,Plant A,Night,2023-04-28,665,45.22,Customer4,Completed,2023-04-30,649,29347.78
O111778,Widget B,Plant B,Evening,2023-03-16,791,9.43,Customer3,Completed,2023-03-21,859,8100.37
O111779,Gadget X,Plant C,Morning,2023-11-17,520,17.57,Customer5,Completed,2023-11-23,444,7801.08
O111780,Widget B,Plant A,Night,2023-07-24,977,10.11,Customer5,Delayed,2023-07-27,998,10089.779999999999
O111781,Widget C,Plant B,Night,2023-03-25,235,8.29,Customer5,Completed,2023-03-30,237,1964.7299999999998
O111782,Device Q,Plant B,Night,2023-02-03,941,5.85,Customer3,Delayed,2023-02-07,965,5645.25
O111783,Widget A,Plant B,Evening,2023-12-19,258,41.18,Customer1,In Progress,2023-12-27,300,12354.0
O111784,Device P,Plant B,Morning,2023-01-14,134,12.04,Customer3,Completed,2023-01-20,108,1300.32
O111785,Widget C,Plant A,Morning,2023-11-28,538,22.45,Customer3,Delayed,2023-12-07,559,12549.55
O111786,Device P,Plant A,Evening,2023-07-22,828,5.54,Customer4,In Progress,2023-07-29,976,5407.04
O111787,Device Q,Plant C,Night,2023-09-14,252,42.34,Customer5,Completed,2023-09-16,245,10373.300000000001
O111788,Device Q,Plant A,Evening,2023-08-26,971,9.86,Customer1,In Progress,2023-08-28,942,9288.119999999999
O111789,Gadget Y,Plant B,Evening,2023-09-21,466,25.0,Customer4,Delayed,2023-09-29,538,13450.0
O111790,Widget A,Plant B,Morning,2023-05-08,465,21.21,Customer1,Completed,2023-05-13,513,10880.73
O111791,Widget C,Plant B,Evening,2023-08-11,614,16.42,Customer5,Delayed,2023-08-13,676,11099.920000000002
O111792,Gadget Y,Plant C,Night,2023-03-08,882,25.77,Customer4,Delayed,2023-03-10,868,22368.36
O111793,Device Q,Plant A,Evening,2023-05-30,963,6.77,Customer2,Delayed,2023-06-04,1042,7054.339999999999
O111794,Widget C,Plant A,Evening,2023-05-14,120,21.4,Customer1,Completed,2023-05-18,111,2375.3999999999996
O111795,Device P,Plant A,Evening,2023-12-10,669,29.22,Customer1,In Progress,2023-12-14,587,17152.14
O111796,Gadget Y,Plant B,Night,2023-08-01,778,32.34,Customer5,In Progress,2023-08-04,675,21829.500000000004
O111797,Gadget Y,Plant B,Evening,2023-02-06,881,29.66,Customer1,Delayed,2023-02-13,850,25211.0
O111798,Widget A,Plant B,Morning,2023-05-01,391,25.44,Customer3,Delayed,2023-05-05,403,10252.32
O111799,Widget B,Plant C,Evening,2023-08-14,145,31.3,Customer3,Delayed,2023-08-17,142,4444.6
O111800,Device P,Plant C,Evening,2023-10-18,332,9.01,Customer4,Completed,2023-10-23,297,2675.97
O111801,Device P,Plant B,Morning,2023-02-05,749,18.93,Customer2,Completed,2023-02-14,830,15711.9
O111802,Gadget Y,Plant C,Morning,2023-07-08,763,48.5,Customer4,Delayed,2023-07-14,677,32834.5
O111803,Gadget Y,Plant C,Morning,2023-09-04,493,48.06,Customer2,Delayed,2023-09-10,443,21290.58
O111804,Widget A,Plant C,Morning,2023-08-06,194,33.35,Customer3,Completed,2023-08-15,181,6036.35
O111805,Widget B,Plant A,Morning,2023-09-14,970,27.47,Customer3,Completed,2023-09-20,962,26426.14
O111806,Device P,Plant C,Morning,2023-06-25,594,15.36,Customer5,Delayed,2023-07-01,586,9000.96
O111807,Device Q,Plant B,Night,2023-07-30,669,21.21,Customer3,In Progress,2023-08-05,618,13107.78
O111808,Gadget X,Plant A,Evening,2023-08-06,767,34.11,Customer3,Completed,2023-08-14,758,25855.38
O111809,Gadget X,Plant C,Night,2023-12-09,935,41.55,Customer1,Delayed,2023-12-18,880,36564.0
O111810,Widget B,Plant B,Night,2023-12-13,853,42.23,Customer5,Delayed,2023-12-21,826,34881.979999999996
O111811,Widget C,Plant C,Morning,2023-11-19,531,11.23,Customer2,Delayed,2023-11-27,588,6603.240000000001
O111812,Widget A,Plant B,Evening,2023-03-18,630,27.74,Customer1,Completed,2023-03-22,585,16227.9
O111813,Widget B,Plant B,Night,2023-01-03,331,37.14,Customer1,Delayed,2023-01-08,291,10807.74
O111814,Gadget X,Plant C,Evening,2023-01-26,499,36.33,Customer4,Delayed,2023-01-28,467,16966.11
O111815,Gadget Y,Plant C,Evening,2023-01-03,323,48.81,Customer5,Delayed,2023-01-05,325,15863.25
O111816,Gadget X,Plant A,Morning,2023-11-08,169,10.72,Customer4,Completed,2023-11-10,207,2219.04
O111817,Gadget Y,Plant C,Evening,2023-10-11,534,25.78,Customer3,Delayed,2023-10-15,458,11807.24
O111818,Widget A,Plant B,Night,2023-08-27,429,8.51,Customer3,Delayed,2023-09-02,451,3838.0099999999998
O111819,Gadget Y,Plant A,Night,2023-09-01,542,30.68,Customer2,Delayed,2023-09-02,599,18377.32
O111820,Widget B,Plant B,Morning,2023-01-30,848,35.77,Customer3,Completed,2023-02-03,944,33766.880000000005
O111821,Gadget Y,Plant B,Night,2023-12-09,883,8.37,Customer1,Completed,2023-12-15,845,7072.65
O111822,Widget C,Plant C,Morning,2023-01-05,869,29.0,Customer4,Delayed,2023-01-08,844,24476.0
O111823,Widget B,Plant B,Night,2023-12-08,811,48.76,Customer1,Delayed,2023-12-14,774,37740.24
O111824,Widget A,Plant C,Night,2023-04-19,716,6.59,Customer1,In Progress,2023-04-26,778,5127.0199999999995
O111825,Widget B,Plant B,Morning,2023-11-13,778,13.01,Customer5,Delayed,2023-11-17,787,10238.869999999999
O111826,Widget C,Plant A,Evening,2023-09-14,936,29.58,Customer2,In Progress,2023-09-15,1038,30704.039999999997
O111827,Widget A,Plant C,Morning,2023-03-05,321,37.07,Customer5,Delayed,2023-03-14,313,11602.91
O111828,Gadget X,Plant A,Evening,2023-08-07,107,42.09,Customer5,Completed,2023-08-14,100,4209.0
O111829,Widget C,Plant C,Evening,2023-05-22,192,18.4,Customer3,Delayed,2023-05-27,162,2980.7999999999997
O111830,Widget A,Plant A,Morning,2023-10-24,614,20.09,Customer3,In Progress,2023-10-25,745,14967.05
O111831,Device Q,Plant C,Morning,2023-09-11,944,40.5,Customer5,In Progress,2023-09-12,813,32926.5
O111832,Gadget Y,Plant A,Morning,2023-03-14,894,23.94,Customer2,In Progress,2023-03-22,763,18266.22
O111833,Widget B,Plant A,Evening,2023-06-30,534,44.41,Customer5,Delayed,2023-07-01,418,18563.379999999997
O111834,Widget A,Plant C,Evening,2023-08-05,559,46.4,Customer1,Completed,2023-08-06,576,26726.399999999998
O111835,Widget B,Plant C,Evening,2023-05-02,544,43.3,Customer2,Delayed,2023-05-09,511,22126.3
O111836,Gadget Y,Plant B,Evening,2023-11-11,918,8.78,Customer1,Completed,2023-11-17,1083,9508.74
O111837,Widget A,Plant B,Morning,2023-08-12,907,29.29,Customer2,In Progress,2023-08-21,822,24076.38
O111838,Gadget X,Plant C,Morning,2023-08-28,854,47.58,Customer2,Delayed,2023-08-30,846,40252.68
O111839,Device Q,Plant C,Evening,2023-10-20,873,48.37,Customer3,Completed,2023-10-27,763,36906.31
O111840,Device Q,Plant A,Night,2023-09-01,714,28.67,Customer5,Delayed,2023-09-09,770,22075.9
O111841,Widget C,Plant A,Morning,2023-02-19,148,24.47,Customer1,Delayed,2023-02-22,118,2887.46
O111842,Widget A,Plant B,Night,2023-07-13,242,13.48,Customer2,In Progress,2023-07-16,223,3006.04
O111843,Gadget Y,Plant B,Night,2023-01-14,785,49.87,Customer1,In Progress,2023-01-19,650,32415.5
O111844,Widget A,Plant B,Night,2023-10-08,478,32.89,Customer1,In Progress,2023-10-13,477,15688.53
O111845,Widget B,Plant A,Evening,2023-12-14,683,8.59,Customer1,In Progress,2023-12-20,594,5102.46
O111846,Device P,Plant A,Morning,2023-08-28,203,44.47,Customer3,Completed,2023-09-06,193,8582.71
O111847,Widget A,Plant A,Night,2023-01-08,222,34.55,Customer1,In Progress,2023-01-10,213,7359.15
O111848,Device Q,Plant B,Evening,2023-07-05,919,19.93,Customer4,Completed,2023-07-07,889,17717.77
O111849,Device Q,Plant C,Morning,2023-09-05,771,13.33,Customer1,In Progress,2023-09-14,674,8984.42
O111850,Device Q,Plant B,Evening,2023-03-25,130,34.93,Customer2,In Progress,2023-03-28,123,4296.39
O111851,Gadget X,Plant A,Morning,2023-02-11,265,5.43,Customer3,In Progress,2023-02-12,222,1205.46
O111852,Widget A,Plant B,Morning,2023-09-26,922,43.88,Customer3,In Progress,2023-09-28,861,37780.68
O111853,Widget C,Plant B,Evening,2023-01-19,998,33.34,Customer5,Delayed,2023-01-22,940,31339.600000000002
O111854,Widget A,Plant B,Night,2023-02-03,531,14.56,Customer1,Delayed,2023-02-08,528,7687.68
O111855,Device P,Plant B,Morning,2023-12-23,838,36.28,Customer3,Delayed,2023-12-28,803,29132.84
O111856,Device Q,Plant A,Morning,2023-06-23,496,16.84,Customer3,Completed,2023-06-28,478,8049.5199999999995
O111857,Widget B,Plant B,Night,2023-08-04,606,44.81,Customer4,Completed,2023-08-09,635,28454.350000000002
O111858,Device Q,Plant A,Morning,2023-11-07,227,34.78,Customer5,Completed,2023-11-13,220,7651.6
O111859,Widget A,Plant B,Night,2023-07-04,797,44.88,Customer2,In Progress,2023-07-08,698,31326.24
O111860,Gadget X,Plant A,Morning,2023-07-19,338,37.84,Customer2,In Progress,2023-07-23,329,12449.36
O111861,Gadget Y,Plant C,Night,2023-04-07,653,22.74,Customer5,Delayed,2023-04-10,700,15917.999999999998
O111862,Widget A,Plant A,Morning,2023-05-13,268,41.7,Customer5,Delayed,2023-05-18,292,12176.400000000001
O111863,Widget A,Plant A,Morning,2023-02-12,349,41.73,Customer2,Delayed,2023-02-16,340,14188.199999999999
O111864,Widget C,Plant C,Morning,2023-04-14,498,48.69,Customer5,In Progress,2023-04-16,606,29506.14
O111865,Gadget X,Plant C,Night,2023-01-17,509,32.85,Customer4,Delayed,2023-01-25,465,15275.25
O111866,Device P,Plant C,Morning,2023-03-30,751,35.91,Customer4,In Progress,2023-04-04,750,26932.499999999996
O111867,Gadget Y,Plant C,Evening,2023-06-23,863,26.68,Customer2,In Progress,2023-06-29,720,19209.6
O111868,Device Q,Plant C,Evening,2023-06-10,828,17.15,Customer1,Completed,2023-06-15,726,12450.9
O111869,Widget B,Plant C,Evening,2023-11-21,831,8.7,Customer1,In Progress,2023-11-23,974,8473.8
O111870,Widget A,Plant B,Morning,2023-09-28,758,38.94,Customer4,Delayed,2023-09-30,774,30139.559999999998
O111871,Device P,Plant B,Night,2023-02-11,556,26.13,Customer3,In Progress,2023-02-13,602,15730.26
O111872,Gadget Y,Plant C,Night,2023-07-10,198,43.02,Customer3,In Progress,2023-07-17,196,8431.92
O111873,Widget B,Plant A,Morning,2023-02-25,528,24.45,Customer2,Completed,2023-02-27,534,13056.3
O111874,Device P,Plant A,Evening,2023-06-20,391,47.41,Customer1,In Progress,2023-06-23,457,21666.37
O111875,Gadget X,Plant C,Night,2023-03-23,131,21.72,Customer2,Completed,2023-03-28,144,3127.68
O111876,Gadget X,Plant B,Morning,2023-10-17,294,24.61,Customer1,Delayed,2023-10-20,220,5414.2
O111877,Gadget Y,Plant B,Night,2023-07-13,232,34.58,Customer4,Delayed,2023-07-14,274,9474.92
O111878,Device Q,Plant A,Evening,2023-03-10,415,19.3,Customer3,In Progress,2023-03-11,415,8009.5
O111879,Widget B,Plant C,Evening,2023-01-20,855,33.24,Customer1,Delayed,2023-01-29,886,29450.640000000003
O111880,Gadget X,Plant B,Night,2023-05-22,181,5.59,Customer5,Completed,2023-05-31,201,1123.59
O111881,Gadget Y,Plant C,Morning,2023-07-23,781,16.01,Customer5,In Progress,2023-07-24,621,9942.210000000001
O111882,Gadget X,Plant C,Morning,2023-11-20,475,15.5,Customer4,Delayed,2023-11-26,481,7455.5
O111883,Gadget X,Plant A,Night,2023-10-24,406,9.99,Customer2,Completed,2023-10-27,444,4435.56
O111884,Device P,Plant C,Evening,2023-07-06,562,46.65,Customer2,Delayed,2023-07-14,536,25004.399999999998
O111885,Device P,Plant C,Morning,2023-02-19,316,49.28,Customer3,Delayed,2023-02-27,297,14636.16
O111886,Gadget X,Plant A,Night,2023-07-21,554,6.81,Customer5,Completed,2023-07-26,570,3881.7
O111887,Widget C,Plant B,Night,2023-06-07,377,25.0,Customer5,In Progress,2023-06-13,401,10025.0
O111888,Device P,Plant C,Evening,2023-06-14,315,12.47,Customer5,Delayed,2023-06-15,313,3903.11
O111889,Widget B,Plant A,Evening,2023-10-30,134,42.33,Customer5,Completed,2023-11-08,119,5037.2699999999995
O111890,Gadget Y,Plant B,Morning,2023-05-06,633,11.63,Customer1,Delayed,2023-05-09,717,8338.710000000001
O111891,Gadget Y,Plant C,Morning,2023-08-06,485,13.27,Customer2,Completed,2023-08-09,546,7245.42
O111892,Device Q,Plant B,Morning,2023-11-09,928,38.07,Customer2,Completed,2023-11-12,960,36547.2
O111893,Widget B,Plant A,Evening,2023-09-19,814,9.01,Customer3,Delayed,2023-09-22,751,6766.51
O111894,Widget B,Plant C,Night,2023-04-19,349,47.72,Customer1,In Progress,2023-04-25,425,20281.0
O111895,Widget B,Plant A,Morning,2023-03-23,736,37.99,Customer1,Completed,2023-03-30,843,32025.570000000003
O111896,Device Q,Plant A,Morning,2023-12-03,722,48.97,Customer1,In Progress,2023-12-12,679,33250.63
O111897,Widget B,Plant C,Morning,2023-04-10,509,25.12,Customer5,Completed,2023-04-13,409,10274.08
O111898,Widget A,Plant A,Night,2023-04-17,490,15.41,Customer2,Completed,2023-04-26,488,7520.08
O111899,Device Q,Plant B,Morning,2023-12-11,310,47.12,Customer1,In Progress,2023-12-18,293,13806.16
O111900,Gadget Y,Plant A,Morning,2023-04-25,712,27.84,Customer5,Delayed,2023-04-27,621,17288.64
O111901,Widget A,Plant C,Evening,2023-11-29,438,47.75,Customer4,Delayed,2023-12-02,455,21726.25
O111902,Device Q,Plant C,Evening,2023-10-15,813,47.9,Customer3,Delayed,2023-10-19,855,40954.5
O111903,Gadget X,Plant B,Evening,2023-01-31,338,40.97,Customer5,In Progress,2023-02-04,352,14421.439999999999
O111904,Gadget X,Plant C,Night,2023-07-26,932,15.16,Customer4,Completed,2023-07-30,940,14250.4
O111905,Gadget Y,Plant A,Evening,2023-02-13,564,15.53,Customer4,Completed,2023-02-17,462,7174.86
O111906,Gadget X,Plant A,Morning,2023-01-27,429,34.1,Customer4,Completed,2023-01-29,479,16333.900000000001
O111907,Widget B,Plant C,Morning,2023-05-09,391,26.47,Customer1,Delayed,2023-05-18,374,9899.779999999999
O111908,Device Q,Plant B,Night,2023-05-30,760,23.74,Customer1,Completed,2023-06-04,821,19490.539999999997
O111909,Widget A,Plant B,Night,2023-11-21,781,14.18,Customer1,In Progress,2023-11-23,680,9642.4
O111910,Widget B,Plant C,Morning,2023-10-07,806,14.99,Customer3,Completed,2023-10-10,897,13446.03
O111911,Gadget X,Plant A,Night,2023-05-04,342,21.42,Customer3,Completed,2023-05-10,343,7347.06
O111912,Device P,Plant C,Morning,2023-10-16,405,33.41,Customer3,Delayed,2023-10-18,360,12027.599999999999
O111913,Widget A,Plant C,Evening,2023-09-17,889,6.89,Customer1,In Progress,2023-09-26,806,5553.34
O111914,Widget B,Plant B,Morning,2023-03-05,961,22.6,Customer4,In Progress,2023-03-13,880,19888.0
O111915,Device Q,Plant A,Night,2023-07-26,352,38.64,Customer4,In Progress,2023-08-02,295,11398.8
O111916,Gadget Y,Plant B,Evening,2023-11-12,533,23.95,Customer5,Completed,2023-11-16,445,10657.75
O111917,Widget B,Plant B,Morning,2023-02-11,135,31.86,Customer5,In Progress,2023-02-20,126,4014.36
O111918,Device P,Plant A,Night,2023-11-05,680,9.52,Customer2,In Progress,2023-11-06,717,6825.84
O111919,Gadget X,Plant A,Night,2023-07-21,358,47.25,Customer3,In Progress,2023-07-22,360,17010.0
O111920,Widget A,Plant A,Evening,2023-03-01,292,11.25,Customer3,In Progress,2023-03-05,300,3375.0
O111921,Gadget Y,Plant C,Morning,2023-12-28,692,34.21,Customer2,In Progress,2024-01-01,754,25794.34
